"Name","State","train_params.seed","Notes","User","Tags","Created","Runtime","Sweep","dataset","logging.name","logging.save_dir","model","model_params.alpha","model_params.alpha_init","model_params.alpha_init_kwargs.lb","model_params.alpha_init_kwargs.ub","model_params.alpha_weight","model_params.attention_bias","model_params.batch_norm","model_params.dropout","model_params.hidden_dim","model_params.layer_norm","model_params.max_num_nodes","model_params.num_heads","model_params.num_in_types","model_params.num_layers","model_params.num_out_types","model_params.out_dim","model_params.phi","model_params.pos_enc_dim","model_params.pos_encoding","model_params.residual","train_params.batch_size","train_params.lr","train_params.lr_alpha","train_params.lr_reduce_factor","train_params.lr_schedule_patience","train_params.lr_threshold","train_params.weight_decay","alpha/alpha_0","alpha/alpha_1","alpha/alpha_10","alpha/alpha_11","alpha/alpha_12","alpha/alpha_13","alpha/alpha_14","alpha/alpha_15","alpha/alpha_2","alpha/alpha_3","alpha/alpha_4","alpha/alpha_5","alpha/alpha_6","alpha/alpha_7","alpha/alpha_8","alpha/alpha_9","attention/attention_post_transform_d1","attention/attention_post_transform_d2+","attention/attention_pre_transform_d1","attention/attention_pre_transform_d2+","epoch","lr/group_0_lr","lr/group_1_lr","test_accuracy","test_accuracy_SBM","test_accuracy_SBM_fixed","train_loss","trainer/global_step","valid_accuracy","valid_accuracy_SBM","test_loss","valid_loss","valid_train_loss"
"cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","finished","3","-","thrupf","","2024-01-15T00:46:43.000Z","7110","","cluster","cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","logs/cluster","gta3","per_layer","0","-10","10","0.001","true","false","0.1","56","true","190","8","8","16","6","128","alpha_pow_dist_sigmoid","8","none","true","64","0.0005","0.1","0.5","5","0.00001","0","-16.78718376159668","-15.852797508239746","-3.4438836574554443","-13.08045482635498","-14.957611083984377","10.769021034240724","-12.396031379699709","-7.116700649261475","-15.021566390991213","-13.133111953735352","-12.315384864807127","-12.171234130859377","-14.274563789367676","-3.4117839336395264","-8.486796379089355","-10.264018058776855","0.025379611179232597","0.0005991333164274693","0.008637962862849236","0.008169373497366905","91","0.00000781250673753675","0.001562502351589501","0.8315535187721252","78.9168472290039","78.9168472290039","0.4116025865077973","14287","0.8318688869476318","78.90877532958984","","",""
"cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","finished","2","-","thrupf","","2024-01-14T22:30:54.000Z","8114","","cluster","cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","logs/cluster","gta3","per_layer","0","-10","10","0.001","true","false","0.1","56","true","190","8","8","16","6","128","alpha_pow_dist_sigmoid","8","none","true","64","0.0005","0.1","0.5","5","0.00001","0","-16.87961196899414","-18.11088180541992","-3.933294773101806","-2.381822109222412","-14.914578437805176","-15.904422760009766","12.311345100402832","-1.8063664436340332","-14.986099243164062","-7.510507583618164","-14.523934364318848","-13.11248779296875","-12.577435493469238","-9.45340061187744","-3.131143808364868","-12.800235748291016","0.02473464421927929","0.0008907872252166271","0.008570125326514244","0.00820004753768444","104","0.00000781250673753675","0.001562502351589501","0.8291032910346985","78.63265228271484","78.63265228271484","0.419697105884552","16328","0.8321042060852051","78.90447235107422","","",""
"cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","finished","1","-","thrupf","","2024-01-14T20:17:52.000Z","7966","","cluster","cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","logs/cluster","gta3","per_layer","0","-10","10","0.001","true","false","0.1","56","true","190","8","8","16","6","128","alpha_pow_dist_sigmoid","8","none","true","64","0.0005","0.1","0.5","5","0.00001","0","-16.991973876953125","-17.908605575561523","-4.381250858306885","-15.3851957321167","-15.576905250549316","-15.081228256225586","10.83803653717041","-2.645563840866089","-12.429856300354004","-13.519166946411133","-15.298495292663574","-12.162379264831545","-6.543011665344238","-12.27751350402832","-13.80756950378418","-3.561516523361206","0.02523529902100563","0.0006643987144343555","0.008533666841685772","0.00821653287857771","102","0.00000781250673753675","0.001562502351589501","0.8330773115158081","79.12657165527344","79.12657165527344","0.4147928655147553","16014","0.8321464657783508","79.0559310913086","","",""
"cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","finished","0","-","thrupf","","2024-01-14T17:40:13.000Z","9442","","cluster","cluster_accfix_gta3_500k_lr=5e-4_reg=1e-3","logs/cluster","gta3","per_layer","0","-10","10","0.001","true","false","0.1","56","true","190","8","8","16","6","128","alpha_pow_dist_sigmoid","8","none","true","64","0.0005","0.1","0.5","5","0.00001","0","-16.684019088745117","-17.15446662902832","-2.09877872467041","-3.104966640472412","-16.65074920654297","-16.526248931884766","15.38764476776123","-2.0417373180389404","-18.10369873046875","-17.16377067565918","-15.65654182434082","-15.649957656860352","-13.698466300964355","-12.609161376953123","-16.61864471435547","-12.224510192871094","0.024791523814201355","0.0008650691015645862","0.008617499843239784","0.008178622461855412","121","0.00000781250673753675","0.001562502351589501","0.8304198384284973","78.68295288085938","78.68295288085938","0.3867916464805603","18997","0.8303903341293335","78.77909088134766","","",""
